TAA	TAG	TGA
143.0	27.0	329
20.0	21.0	8
20.0	124.0	55
13.0	22.0	46
81.0	22.0	132
13.0	20.0	125
17.0	20.0	70
16.0	20.0	238
223.0	20.0	21
24.0	20.0	20
1.0	91.0	90
62.0	1532.0	284
67.0	77.0	33
3.0	287.0	123
36.0	21.0	21
34.0	13.0	21
21.0	33.0	123
21.0	25.0	22
158.0	34.0	13
15.0	20.0	44
34.0	20.0	119
32.0	20.0	19
24.0	265.0	128
20.0	20.0	20
100.0	20.0	20
103.0	20.0	20
21.0	20.0	35
7.0	20.0	91
26.0	110.0	35
79.0	20.0	21
21.0	86.0	20
21.0	20.0	20
20.0	21.0	21
26.0	68.0	20
194.0	3.0	21
106.0	37.0	132
80.0	20.0	121
20.0	12.0	57
152.0	139.0	137
174.0	20.0	20
23.0	21.0	609
146.0	20.0	27
20.0	46.0	22
37.0	110.0	26
79.0	36.0	20
20.0	95.0	21
180.0	23.0	21
27.0	53.0	20
138.0	151.0	20
138.0	20.0	182
5.0	24.0	174
20.0	16.0	88
20.0	234.0	76
20.0	60.0	21
48.0	21.0	21
70.0	136.0	11
157.0	57.0	194
20.0	21.0	139
5.0	22.0	20
84.0	1.0	294
48.0	65.0	91
20.0	20.0	70
20.0	47.0	23
20.0	18.0	158
20.0	20.0	20
41.0	146.0	49
75.0	25.0	19
21.0	191.0	181
76.0	20.0	20
34.0	94.0	24
20.0	36.0	126
171.0	39.0	27
89.0	20.0	20
19.0	13.0	6
31.0	94.0	52
31.0	27.0	19
20.0	20.0	177
22.0	2.0	66
184.0	21.0	80
20.0	4.0	25
20.0	59.0	22
20.0	144.0	20
7.0	20.0	20
22.0	10.0	267
27.0	86.0	197
112.0	20.0	355
20.0	199.0	20
21.0	218.0	113
16.0	59.0	20
19.0	20.0	20
21.0	141.0	20
20.0	77.0	67
20.0	77.0	189
384.0	21.0	52
91.0	20.0	164
44.0	20.0	20
20.0	58.0	20
36.0	36.0	109
212.0	20.0	17
20.0	22.0	372
22.0	21.0	15
116.0	20.0	41
30.0	62.0	32
59.0	59.0	20
20.0	20.0	20
20.0	36.0	57
11.0	193.0	109
100.0	111.0	20
11.0	64.0	99
20.0	79.0	14
20.0	20.0	9
70.0	21.0	38
87.0	8.0	102
20.0	124.0	160
115.0	28.0	21
20.0	13.0	22
376.0	165.0	26
20.0	161.0	195
21.0	38.0	20
22.0	240.0	21
18.0	2.0	23
34.0	20.0	20
96.0	23.0	21
88.0	20.0	20
23.0	77.0	46
22.0	100.0	20
61.0	20.0	20
20.0	125.0	20
84.0	57.0	148
170.0	24.0	26
195.0	20.0	126
209.0	159.0	20
21.0	22.0	1
141.0	58.0	159
203.0	26.0	56
61.0	22.0	33
10.0	8.0	4
20.0	78.0	125
55.0	29.0	11
37.0	292.0	137
20.0	20.0	20
20.0	20.0	20
20.0	20.0	20
23.0	8.0	168
55.0	7.0	20
9.0	128.0	157
30.0	135.0	20
21.0	20.0	95
20.0	31.0	48
21.0	6.0	216
20.0	132.0	20
58.0	21.0	22
87.0	141.0	4
42.0	31.0	210
232.0	2.0	43
9.0	57.0	136
79.0	45.0	66
227.0	22.0	21
206.0	20.0	22
20.0	21.0	122
102.0	20.0	60
57.0	45.0	16
32.0	121.0	77
100.0	15.0	20
44.0	62.0	20
20.0	20.0	119
20.0	20.0	21
20.0	20.0	182
21.0	20.0	261
48.0	20.0	20
23.0	20.0	20
14.0	21.0	9
106.0	20.0	48
21.0	238.0	22
130.0	147.0	11
3.0	307.0	43
72.0	56.0	98
17.0	20.0	22
20.0	21.0	20
254.0	120.0	20
21.0	21.0	77
20.0	143.0	172
33.0	52.0	128
20.0	253.0	83
20.0	21.0	34
163.0	186.0	33
93.0	20.0	27
24.0	20.0	20
48.0	222.0	30
77.0	20.0	55
27.0	20.0	80
23.0	151.0	133
30.0	225.0	2
21.0	13.0	51
217.0	35.0	53
9.0	44.0	78
46.0	14.0	104
202.0	37.0	5
18.0	101.0	101
92.0	20.0	89
143.0	65.0	20
20.0	20.0	20
122.0	51.0	26
75.0	20.0	44
20.0	205.0	28
64.0	52.0	69
21.0	24.0	10
190.0	20.0	72
191.0	17.0	353
20.0	140.0	519
31.0	55.0	20
82.0	20.0	163
61.0	20.0	21
20.0	20.0	6
20.0	33.0	291
20.0	27.0	112
20.0	137.0	58
8.0	73.0	26
85.0	167.0	280
23.0	233.0	21
20.0	20.0	20
71.0	20.0	20
35.0	21.0	20
117.0	100.0	26
20.0	20.0	128
23.0	21.0	21
28.0	21.0	198
23.0	62.0	21
107.0	96.0	21
20.0	215.0	22
319.0	20.0	21
20.0	20.0	20
30.0	104.0	307
79.0	20.0	9
32.0	20.0	28
122.0	9.0	32
44.0	155.0	77
20.0	166.0	293
244.0	20.0	25
21.0	20.0	20
20.0	21.0	20
20.0	125.0	22
93.0	69.0	193
56.0	20.0	125
20.0	20.0	119
62.0	21.0	20
97.0	24.0	21
25.0	137.0	20
22.0	110.0	81
20.0	89.0	30
20.0	20.0	20
20.0	194.0	21
20.0	20.0	34
35.0		213
76.0		83
67.0		149
20.0		20
90.0		21
20.0		154
20.0		22
96.0		42
46.0		20
88.0		20
24.0		20
16.0		61
20.0		139
20.0		163
20.0		153
28.0		20
126.0		141
25.0		271
181.0		49
99.0		110
24.0		20
25.0		276
69.0		21
20.0		20
21.0		22
65.0		199
28.0		22
21.0		112
20.0		57
16.0		20
20.0		19
33.0		475
39.0		47
36.0		29
21.0		110
113.0		181
165.0		22
60.0		20
23.0		318
24.0		45
22.0		33
20.0		227
20.0		210
27.0		20
12.0		58
402.0		21
20.0		17
20.0		21
22.0		34
167.0		208
25.0		25
29.0		20
146.0		165
22.0		119
389.0		23
3.0		46
136.0		6
20.0		69
20.0		114
20.0		20
132.0		20
21.0		177
15.0		24
42.0		21
12.0		13
99.0		170
6.0		185
52.0		20
259.0		136
49.0		82
171.0		52
20.0		25
23.0		65
156.0		77
18.0		21
565.0		20
20.0		18
16.0		72
26.0		31
68.0		20
160.0		20
30.0		1
87.0		78
53.0		60
215.0		20
20.0		76
20.0		143
20.0		31
20.0		51
173.0		26
20.0		20
257.0		173
73.0		22
21.0		179
22.0		195
17.0		96
172.0		196
20.0		137
89.0		145
20.0		86
20.0		132
167.0		17
11.0		184
81.0		22
49.0		191
22.0		5
43.0		74
20.0		203
6.0		52
69.0		90
59.0		78
4.0		62
215.0		224
27.0		37
20.0		19
20.0		34
255.0		38
24.0		193
343.0		60
87.0		20
118.0		20
34.0		20
33.0		20
21.0		228
177.0		28
21.0		224
1.0		20
22.0		54
15.0		267
72.0		20
75.0		116
22.0		20
11.0		136
20.0		174
4.0		20
114.0		21
91.0		19
20.0		73
35.0		42
55.0		21
11.0		81
22.0		112
231.0		11
110.0		20
10.0		48
17.0		20
3.0		190
169.0		26
66.0		20
20.0		22
3.0		148
219.0		135
177.0		45
167.0		20
20.0		115
20.0		110
20.0		20
183.0		4
315.0		70
85.0		52
21.0		267
21.0		20
239.0		20
22.0		63
20.0		95
22.0		22
21.0		357
101.0		29
20.0		21
12.0		20
20.0		20
24.0		169
20.0		62
20.0		308
20.0		56
20.0		36
23.0		22
23.0		48
13.0		24
62.0		20
35.0		22
18.0		13
73.0		38
20.0		20
21.0		157
82.0		85
83.0		63
44.0		46
85.0		96
23.0		20
20.0		22
16.0		33
126.0		24
21.0		296
21.0		250
32.0		56
56.0		10
2.0		234
26.0		20
172.0		23
20.0		58
23.0		26
20.0		21
69.0		101
30.0		74
20.0		122
20.0		112
20.0		91
126.0		26
3.0		11
37.0		105
30.0		24
56.0		23
81.0		109
109.0		42
40.0		7
23.0		16
20.0		33
26.0		126
174.0		82
19.0		360
92.0		18
47.0		22
94.0		20
20.0		349
20.0		73
20.0		112
20.0		189
91.0		1
146.0		20
25.0		76
21.0		186
20.0		196
30.0		128
92.0		34
48.0		105
47.0		96
146.0		19
159.0		80
20.0		63
21.0		106
20.0		25
20.0		20
22.0		121
20.0		20
23.0		20
252.0		46
6.0		20
20.0		21
2.0		74
20.0		52
59.0		181
55.0		20
20.0		168
31.0		21
100.0		20
20.0		22
20.0		20
319.0		20
118.0		118
20.0		75
74.0		307
48.0		20
21.0		20
20.0		18
48.0		79
35.0		212
20.0		19
20.0		57
20.0		115
66.0		60
97.0		86
21.0		20
53.0		138
104.0		127
25.0		24
22.0		93
5.0		49
163.0		21
36.0		20
38.0		15
97.0		211
20.0		136
20.0		47
174.0		625
20.0		5
21.0		10
20.0		5
64.0		942
249.0		116
21.0		22
83.0		188
233.0		167
20.0		47
86.0		31
22.0		44
243.0		20
150.0		20
54.0		20
6.0		20
45.0		82
96.0		106
111.0		96
21.0		20
21.0		20
20.0		18
21.0		37
194.0		20
242.0		20
294.0		22
22.0		53
108.0		112
28.0		52
348.0		29
23.0		94
26.0		89
281.0		20
20.0		6
20.0		139
20.0		225
6.0		21
21.0		20
29.0		20
92.0		20
32.0		24
62.0		17
20.0		20
20.0		105
96.0		62
31.0		21
23.0		155
66.0		20
20.0		21
93.0		22
35.0		21
20.0		25
61.0		5
20.0		21
216.0		22
19.0		21
19.0		88
128.0		20
20.0		88
21.0		8
20.0		11
1.0		14
230.0		27
7.0		411
43.0		22
60.0		20
6.0		21
25.0		192
124.0		164
184.0		21
20.0		11
103.0		20
22.0		20
20.0		21
20.0		106
127.0		228
102.0		10
65.0		62
20.0		46
365.0		22
190.0		6
23.0		159
46.0		75
163.0		92
176.0		73
223.0		63
54.0		21
132.0		28
65.0		81
95.0		20
147.0		20
20.0		3
328.0		22
20.0		22
140.0		30
21.0		20
22.0		168
20.0		20
19.0		20
79.0		22
36.0		21
69.0		20
2.0		21
123.0		21
23.0		20
21.0		22
24.0		25
20.0		108
20.0		294
218.0		20
130.0		204
37.0		36
21.0		70
28.0		37
20.0		96
20.0		148
9.0		86
30.0		190
263.0		98
20.0		195
21.0		20
20.0		18
48.0		21
54.0		125
20.0		51
214.0		22
21.0		90
8.0		17
74.0		46
31.0		39
76.0		5
10.0		4
11.0		35
40.0		46
35.0		128
13.0		62
31.0		12
110.0		110
20.0		8
22.0		36
20.0		23
272.0		20
21.0		41
44.0		137
8.0		27
123.0		148
269.0		157
132.0		20
195.0		20
258.0		20
166.0		2
2.0		21
20.0		67
21.0		99
21.0		45
49.0		101
241.0		22
36.0		208
50.0		20
33.0		21
20.0		18
29.0		236
38.0		143
143.0		188
20.0		30
20.0		38
183.0		103
20.0		20
7.0		21
155.0		20
20.0		45
12.0		177
33.0		69
69.0		99
85.0		22
20.0		87
21.0		104
76.0		21
165.0		113
135.0		20
77.0		298
20.0		14
20.0		20
116.0		57
172.0		63
182.0		20
143.0		6
23.0		100
8.0		19
75.0		20
26.0		80
5.0		222
166.0		62
407.0		27
20.0		9
20.0		34
21.0		44
116.0		19
49.0		162
82.0		187
20.0		58
20.0		27
9.0		234
31.0		42
87.0		20
124.0		152
29.0		195
107.0		24
21.0		32
20.0		137
4.0		12
45.0		49
58.0		21
21.0		134
20.0		69
49.0		20
27.0		83
91.0		100
32.0		7
42.0		149
20.0		20
68.0		20
83.0		272
31.0		69
206.0		129
226.0		20
18.0		11
129.0		97
25.0		654
188.0		72
156.0		206
10.0		20
141.0		20
64.0		20
40.0		23
20.0		33
23.0		80
20.0		31
64.0		17
130.0		44
24.0		85
25.0		21
21.0		20
23.0		22
2.0		20
68.0		20
20.0		21
20.0		55
191.0		20
24.0		204
22.0		22
23.0		20
20.0		20
112.0		24
37.0		7
124.0		156
73.0		27
20.0		99
23.0		224
139.0		337
1.0		118
26.0		88
69.0		23
74.0		157
24.0		214
20.0		25
146.0		21
20.0		20
4.0		20
106.0		212
102.0		20
11.0		20
108.0		20
211.0		41
34.0		227
58.0		20
182.0		20
6.0		21
84.0		72
20.0		288
20.0		107
196.0		31
20.0		69
114.0		150
10.0		7
98.0		4
15.0		26
17.0		4
21.0		13
20.0		14
7.0		85
9.0		18
20.0		177
108.0		20
20.0		21
90.0		20
21.0		19
60.0		175
12.0		51
145.0		46
32.0		73
109.0		13
50.0		137
21.0		21
21.0		27
124.0		41
43.0		5
31.0		93
30.0		23
21.0		20
3.0		20
142.0		21
12.0		138
159.0		127
23.0		158
37.0		168
131.0		148
111.0		4
20.0		20
161.0		62
20.0		20
25.0		103
23.0		52
153.0		20
20.0		44
141.0		128
57.0		159
91.0		20
25.0		179
24.0		124
23.0		197
4.0		126
87.0		19
85.0		192
37.0		22
98.0		21
21.0		20
20.0		23
20.0		215
20.0		20
20.0		187
21.0		21
6.0		105
255.0		45
165.0		23
42.0		20
21.0		193
56.0		19
13.0		20
98.0		54
20.0		109
20.0		108
20.0		265
44.0		20
134.0		127
68.0		37
20.0		70
21.0		228
21.0		167
20.0		60
48.0		89
20.0		85
21.0		20
22.0		188
20.0		13
60.0		18
3.0		13
432.0		19
12.0		59
125.0		135
25.0		22
37.0		20
24.0		52
162.0		37
47.0		7
1.0		57
20.0		22
157.0		21
22.0		24
122.0		20
23.0		264
20.0		31
20.0		21
20.0		29
20.0		88
5.0		20
95.0		134
37.0		22
111.0		22
20.0		174
20.0		6
6.0		68
37.0		175
188.0		21
9.0		20
20.0		60
20.0		105
108.0		256
20.0		83
3.0		28
2.0		56
226.0		440
21.0		145
20.0		20
21.0		20
20.0		20
21.0		19
20.0		104
50.0		35
115.0		21
158.0		71
6.0		49
36.0		20
49.0		20
21.0		20
117.0		21
20.0		152
173.0		23
70.0		6
201.0		242
22.0		30
193.0		20
6.0		22
46.0		102
86.0		21
69.0		20
116.0		20
20.0		20
20.0		11
20.0		213
20.0		24
20.0		20
20.0		273
111.0		129
91.0		38
17.0		146
21.0		11
22.0		27
234.0		179
21.0		322
142.0		20
20.0		23
21.0		24
198.0		174
34.0		20
149.0		61
63.0		23
123.0		73
20.0		94
5.0		20
12.0		23
26.0		20
22.0		66
4.0		33
20.0		47
22.0		20
302.0		20
20.0		20
21.0		185
85.0		97
98.0		46
73.0		58
20.0		20
9.0		21
9.0		62
50.0		46
52.0		23
58.0		49
45.0		108
16.0		87
40.0		253
154.0		20
22.0		8
20.0		20
20.0		94
22.0		150
20.0		28
20.0		152
195.0		105
21.0		18
153.0		21
4.0		20
120.0		20
34.0		21
124.0		20
23.0		20
20.0		7
145.0		86
21.0		20
1.0		122
47.0		164
30.0		313
89.0		92
20.0		385
20.0		20
20.0		82
20.0		42
20.0		147
38.0		23
20.0		14
150.0		184
20.0		20
16.0		68
62.0		125
20.0		215
20.0		20
15.0		85
51.0		144
20.0		64
20.0		47
24.0		63
13.0		186
35.0		43
20.0		20
69.0		344
86.0		20
23.0		21
95.0		329
64.0		20
21.0		20
20.0		20
164.0		20
23.0		19
95.0		92
1.0		20
182.0		21
20.0		20
21.0		20
21.0		119
20.0		47
20.0		20
139.0		131
13.0		20
93.0		23
20.0		22
28.0		193
115.0		117
19.0		121
60.0		110
20.0		9
20.0		31
95.0		108
288.0		63
20.0		101
20.0		20
118.0		78
20.0		118
387.0		118
20.0		20
20.0		8
21.0		184
51.0		16
42.0		101
426.0		167
55.0		20
249.0		4
21.0		21
22.0		55
3.0		6
145.0		313
35.0		216
17.0		20
68.0		20
35.0		80
118.0		132
15.0		5
131.0		85
92.0		235
41.0		53
165.0		142
24.0		122
230.0		48
90.0		23
44.0		21
21.0		20
228.0		20
22.0		21
6.0		20
48.0		20
20.0		20
21.0		45
43.0		78
46.0		21
20.0		20
23.0		22
115.0		117
158.0		20
26.0		55
8.0		23
195.0		205
10.0		20
44.0		22
20.0		20
50.0		52
77.0		36
22.0		20
28.0		20
21.0		216
23.0		191
37.0		20
51.0		14
19.0		111
21.0		23
70.0		21
187.0		24
22.0		11
21.0		79
26.0		31
7.0		19
16.0		22
84.0		116
15.0		228
21.0		110
21.0		20
70.0		20
20.0		60
49.0		116
24.0		198
167.0		20
165.0		22
258.0		216
143.0		20
20.0		87
20.0		20
20.0		110
83.0		114
123.0		159
124.0		20
104.0		21
45.0		99
20.0		90
27.0		20
114.0		53
18.0		17
53.0		21
20.0		20
15.0		108
20.0		20
236.0		37
21.0		51
21.0		20
22.0		99
26.0		20
122.0		26
21.0		20
20.0		20
20.0		21
20.0		21
232.0		227
23.0		104
23.0		255
21.0		81
57.0		104
275.0		84
115.0		51
30.0		90
37.0		39
166.0		20
176.0		20
115.0		20
40.0		68
252.0		264
22.0		65
20.0		23
22.0		20
20.0		61
134.0		25
100.0		43
3.0		229
50.0		120
39.0		21
21.0		90
111.0		124
10.0		20
31.0		20
20.0		20
39.0		20
196.0		91
82.0		128
21.0		17
20.0		268
259.0		23
20.0		20
20.0		5
20.0		281
20.0		21
89.0		15
56.0		57
103.0		256
30.0		207
47.0		14
20.0		7
24.0		116
123.0		105
37.0		20
79.0		20
41.0		26
235.0		54
21.0		178
20.0		12
482.0		143
20.0		22
183.0		287
100.0		23
75.0		21
68.0		64
50.0		68
32.0		20
20.0		10
28.0		48
25.0		61
75.0		22
65.0		24
20.0		20
64.0		21
20.0		21
10.0		703
21.0		204
152.0		16
45.0		115
20.0		240
149.0		50
96.0		21
242.0		20
21.0		20
20.0		22
21.0		109
20.0		18
20.0		69
112.0		20
51.0		214
120.0		95
32.0		49
20.0		95
22.0		111
91.0		111
20.0		71
94.0		30
21.0		95
172.0		21
105.0		20
131.0		170
2.0		20
40.0		161
21.0		54
35.0		44
97.0		128
369.0		94
406.0		223
64.0		38
16.0		7
63.0		76
120.0		20
20.0		112
20.0		50
64.0		2
44.0		24
20.0		66
147.0		31
115.0		133
20.0		23
23.0		12
20.0		18
210.0		20
20.0		24
45.0		21
17.0		22
20.0		20
105.0		20
60.0		79
34.0		63
33.0		20
90.0		166
127.0		20
10.0		22
49.0		268
20.0		180
51.0		17
221.0		64
20.0		34
21.0		67
5.0		36
98.0		29
17.0		21
264.0		20
32.0		10
19.0		89
14.0		43
28.0		128
20.0		13
392.0		141
166.0		20
32.0		20
106.0		144
24.0		176
20.0		35
17.0		222
224.0		351
153.0		35
105.0		445
20.0		69
1.0		24
56.0		21
3.0		23
251.0		277
20.0		171
18.0		20
42.0		20
24.0		79
16.0		117
48.0		56
20.0		26
2.0		111
112.0		192
21.0		20
20.0		338
33.0		3
10.0		56
42.0		101
6.0		96
163.0		28
20.0		27
23.0		145
72.0		12
21.0		23
21.0		20
131.0		12
12.0		116
52.0		48
64.0		53
12.0		20
257.0		20
194.0		20
103.0		20
20.0		55
21.0		99
20.0		21
68.0		23
15.0		162
159.0		20
42.0		22
3.0		23
49.0		291
20.0		207
1.0		161
1.0		20
150.0		73
21.0		22
22.0		26
20.0		72
26.0		20
148.0		70
20.0		495
20.0		193
165.0		196
50.0		259
2529.0		20
326.0		20
20.0		20
11.0		20
41.0		20
20.0		20
55.0		28
64.0		267
217.0		63
22.0		23
20.0		108
33.0		20
20.0		21
20.0		187
91.0		20
247.0		20
20.0		3
123.0		20
83.0		126
140.0		44
175.0		79
21.0		24
20.0		173
20.0		21
159.0		20
159.0		7
43.0		48
13.0		30
17.0		70
21.0		87
65.0		9
21.0		217
18.0		20
254.0		20
2.0		20
10.0		46
48.0		20
20.0		150
211.0		21
152.0		31
90.0		20
70.0		44
184.0		23
168.0		193
97.0		9
38.0		82
303.0		46
94.0		21
132.0		19
61.0		208
123.0		18
236.0		20
96.0		10
20.0		53
92.0		5
14.0		111
286.0		8
6.0		257
303.0		279
27.0		147
21.0		45
21.0		23
37.0		13
34.0		35
127.0		20
21.0		42
87.0		70
23.0		20
20.0		92
20.0		20
20.0		20
20.0		264
20.0		320
40.0		78
74.0		88
21.0		16
8.0		180
11.0		3
11.0		20
239.0		20
20.0		141
16.0		20
15.0		3
290.0		20
53.0		21
76.0		65
130.0		135
123.0		20
46.0		20
170.0		164
143.0		140
20.0		20
22.0		16
63.0		413
190.0		21
57.0		66
20.0		45
130.0		158
20.0		174
20.0		22
20.0		183
21.0		20
20.0		20
20.0		20
75.0		23
69.0		105
104.0		32
101.0		30
19.0		102
26.0		5
70.0		98
25.0		41
9.0		50
30.0		20
11.0		20
21.0		168
20.0		21
158.0		166
80.0		87
41.0		137
17.0		108
128.0		21
165.0		108
173.0		123
6.0		20
121.0		41
21.0		30
191.0		50
100.0		20
20.0		21
5.0		92
100.0		58
20.0		28
23.0		127
20.0		20
65.0		55
21.0		57
57.0		1
114.0		90
14.0		55
373.0		76
21.0		9
20.0		215
20.0		64
25.0		32
21.0		110
25.0		13
117.0		1
148.0		20
17.0		20
270.0		3
22.0		108
27.0		131
99.0		81
61.0		130
68.0		85
99.0		21
29.0		22
20.0		20
20.0		4
20.0		159
21.0		200
22.0		179
52.0		46
11.0		21
52.0		20
47.0		124
57.0		20
61.0		20
21.0		243
89.0		20
20.0		20
20.0		214
25.0		20
20.0		21
300.0		64
40.0		130
50.0		20
22.0		119
20.0		59
166.0		152
20.0		20
83.0		20
54.0		22
41.0		24
22.0		173
20.0		23
21.0		20
21.0		37
20.0		47
220.0		199
4.0		20
90.0		21
24.0		20
153.0		18
2.0		27
55.0		25
155.0		8
20.0		230
50.0		134
301.0		20
20.0		22
20.0		13
20.0		73
15.0		20
171.0		31
22.0		11
21.0		45
20.0		18
22.0		17
20.0		22
105.0		20
2.0		20
40.0		27
58.0		22
20.0		116
211.0		20
23.0		20
22.0		20
37.0		34
50.0		239
203.0		21
20.0		341
20.0		3
36.0		141
10.0		18
31.0		21
64.0		7
38.0		20
38.0		30
20.0		20
20.0		20
20.0		21
20.0		21
20.0		20
23.0		52
46.0		290
36.0		22
98.0		186
101.0		14
122.0		64
147.0		75
38.0		24
21.0		20
157.0		99
59.0		93
53.0		78
237.0		162
139.0		10
18.0		21
29.0		21
151.0		15
20.0		35
137.0		118
164.0		46
22.0		20
34.0		20
29.0		20
34.0		167
103.0		22
23.0		217
20.0		20
20.0		95
56.0		21
32.0		182
20.0		279
20.0		85
20.0		86
20.0		15
20.0		361
38.0		20
104.0		5
22.0		156
454.0		20
20.0		121
39.0		20
213.0		21
147.0		21
127.0		21
84.0		7
19.0		141
50.0		39
58.0		92
172.0		21
22.0		20
21.0		110
3.0		54
58.0		20
20.0		21
139.0		141
20.0		36
239.0		47
20.0		21
59.0		21
101.0		20
17.0		21
20.0		24
20.0		158
48.0		20
123.0		20
119.0		20
2.0		20
24.0		24
20.0		119
21.0		8
254.0		164
20.0		21
338.0		22
157.0		229
20.0		33
22.0		21
69.0		21
260.0		42
20.0		30
21.0		2
43.0		107
27.0		1
25.0		54
11.0		21
32.0		68
54.0		4
199.0		65
20.0		186
107.0		7
213.0		189
20.0		110
70.0		19
20.0		176
22.0		22
201.0		104
20.0		21
20.0		20
20.0		136
236.0		93
42.0		20
20.0		20
21.0		7
60.0		19
25.0		20
61.0		21
91.0		118
16.0		20
123.0		20
21.0		24
39.0		20
42.0		24
20.0		43
15.0		84
23.0		1
61.0		85
20.0		20
90.0		98
81.0		291
20.0		20
20.0		31
20.0		157
89.0		20
329.0		20
31.0		20
7.0		24
2.0		20
81.0		20
66.0		74
80.0		43
43.0		76
7.0		20
45.0		6
276.0		99
159.0		17
20.0		260
20.0		22
20.0		115
85.0		22
113.0		105
54.0		3
21.0		148
52.0		51
125.0		105
22.0		20
99.0		107
209.0		100
36.0		124
12.0		32
11.0		20
36.0		20
11.0		21
26.0		22
19.0		64
20.0		28
152.0		23
35.0		142
20.0		67
114.0		101
20.0		146
20.0		47
85.0		39
60.0		41
21.0		21
119.0		180
20.0		20
21.0		27
139.0		17
167.0		188
46.0		84
21.0		276
20.0		162
21.0		175
20.0		64
20.0		77
30.0		20
166.0		96
402.0		20
43.0		129
20.0		27
257.0		174
66.0		67
153.0		17
228.0		21
20.0		22
23.0		7
271.0		27
55.0		113
105.0		60
55.0		106
21.0		20
20.0		54
21.0		20
90.0		20
29.0		21
35.0		87
22.0		4
177.0		111
19.0		31
50.0		42
5.0		85
38.0		228
20.0		307
237.0		20
21.0		142
255.0		68
60.0		143
44.0		20
168.0		20
62.0		20
20.0		70
222.0		141
20.0		7
233.0		12
186.0		12
112.0		104
2.0		41
219.0		4
23.0		122
20.0		40
20.0		215
171.0		21
20.0		20
122.0		49
125.0		47
20.0		20
85.0		23
20.0		141
20.0		19
22.0		90
7.0		22
55.0		21
45.0		48
20.0		108
20.0		20
20.0		62
65.0		108
81.0		65
59.0		22
146.0		154
21.0		20
33.0		21
20.0		22
47.0		20
93.0		56
151.0		22
21.0		251
97.0		172
22.0		99
21.0		191
20.0		66
20.0		41
10.0		25
46.0		24
106.0		22
20.0		20
68.0		207
30.0		20
219.0		15
178.0		113
20.0		111
21.0		72
9.0		22
19.0		21
20.0		21
20.0		21
127.0		20
20.0		20
130.0		21
38.0		20
23.0		168
20.0		20
21.0		20
206.0		22
324.0		21
20.0		256
102.0		154
184.0		143
21.0		21
17.0		21
66.0		233
23.0		44
2.0		29
21.0		94
54.0		28
21.0		20
106.0		20
14.0		21
21.0		196
1.0		130
20.0		36
15.0		206
20.0		22
23.0		20
152.0		20
21.0		179
101.0		24
246.0		33
20.0		21
9.0		26
39.0		81
140.0		19
7.0		20
143.0		22
26.0		228
97.0		50
21.0		228
20.0		21
68.0		21
229.0		20
135.0		143
21.0		61
20.0		109
6.0		21
28.0		237
20.0		20
216.0		21
21.0		20
20.0		20
20.0		15
10.0		14
194.0		4
20.0		55
86.0		20
42.0		225
52.0		22
20.0		175
21.0		33
21.0		199
182.0		21
231.0		171
20.0		20
20.0		6
177.0		89
20.0		20
92.0		20
101.0		20
23.0		20
20.0		20
20.0		22
20.0		20
89.0		20
103.0		273
106.0		20
18.0		29
165.0		20
43.0		20
160.0		53
61.0		45
471.0		54
84.0		62
112.0		20
392.0		236
205.0		24
26.0		282
246.0		20
35.0		21
34.0		99
24.0		31
19.0		46
34.0		45
28.0		44
21.0		93
20.0		20
20.0		124
21.0		23
20.0		22
62.0		108
20.0		196
22.0		55
20.0		14
264.0		186
20.0		20
20.0		47
105.0		172
20.0		188
3.0		4
10.0		8
141.0		124
20.0		87
220.0		92
234.0		53
20.0		34
166.0		291
51.0		30
20.0		22
20.0		29
238.0		45
21.0		8
300.0		111
20.0		69
265.0		254
87.0		124
20.0		96
67.0		21
229.0		20
21.0		20
22.0		21
95.0		21
139.0		20
20.0		3
21.0		154
20.0		20
21.0		42
20.0		71
20.0		168
166.0		47
11.0		54
61.0		164
20.0		21
75.0		20
323.0		18
20.0		368
26.0		2
116.0		22
8.0		31
192.0		25
265.0		21
35.0		22
199.0		20
25.0		20
7.0		20
32.0		75
161.0		249
20.0		20
13.0		20
20.0		20
85.0		20
21.0		360
7.0		51
72.0		21
21.0		124
20.0		133
20.0		196
20.0		65
21.0		100
12.0		144
177.0		22
38.0		120
50.0		20
126.0		114
21.0		56
55.0		20
20.0		22
209.0		20
140.0		1
20.0		3
155.0		67
21.0		170
229.0		20
143.0		71
67.0		379
109.0		21
133.0		66
89.0		146
48.0		55
20.0		35
20.0		91
46.0		15
132.0		114
152.0		68
201.0		4
7.0		301
23.0		40
29.0		21
13.0		286
8.0		20
34.0		233
52.0		172
23.0		20
119.0		20
211.0		20
20.0		47
7.0		143
82.0		20
18.0		20
38.0		203
37.0		20
20.0		17
47.0		185
11.0		125
34.0		22
58.0		20
35.0		2
21.0		22
21.0		20
75.0		155
113.0		81
147.0		25
20.0		21
21.0		177
21.0		22
129.0		21
20.0		20
20.0		25
20.0		38
3.0		60
195.0		20
20.0		20
20.0		20
21.0		10
20.0		137
63.0		20
22.0		306
20.0		327
224.0		30
272.0		22
96.0		28
84.0		77
61.0		11
20.0		105
349.0		20
61.0		22
47.0		20
103.0		63
16.0		71
63.0		3
177.0		187
20.0		51
191.0		255
14.0		99
20.0		37
20.0		20
20.0		79
287.0		99
178.0		20
11.0		20
30.0		20
71.0		20
17.0		21
20.0		22
20.0		23
21.0		20
22.0		162
20.0		20
